"Código";"Tipo";"Propósito";"Grupo";"Produto";"Marca";"Unidade";"Código Barra";"Código NCM";"Código de registro na ANVISA";"Lista de Preço";"Comissão Padrão";"Controla Estoque";"Minimo";"Máximo";"Compra";"Fornecedor";"Custo";"Venda";"Estoque";"Validade";"Perfil Tributário";"Forma de arquisição";"Situação tributária";"Alíquota";"CSTICMS";"Origem da mercadoria";"CEST";"NVE";"Data de inclusão"
"801";"Serviço";"Venda e consumo interno";"PROCEDIMENTOS - CIRURGIAS DO SISTEMA ÓSSEO E ARTICULAR";"OSTEOSSÍNTESE DE MANDÍBULA C/ PLACA (RAMO) - (GRANDE PORTE)";"";"UN";"";"";"";"Sim";"";"Não";"";"";"";"";"";"1.600,00";"";"";"";"";"";"";"";"";"";"";"26/07/2024 13:38:46"
"800";"Serviço";"Venda e consumo interno";"PROCEDIMENTOS - CIRURGIAS DO SISTEMA ÓSSEO E ARTICULAR";"OSTEOSSÍNTESE DE MANDÍBULA C/ PLACA (RAMO) - (MÉDIO PORTE)";"";"UN";"";"";"";"Sim";"";"Não";"";"";"";"";"";"1.500,00";"";"";"";"";"";"";"";"";"";"";"26/07/2024 13:37:52"
"799";"Serviço";"Venda e consumo interno";"PROCEDIMENTOS - CIRURGIAS DO SISTEMA ÓSSEO E ARTICULAR";"OSTEOSSÍNTESE DE MANDÍBULA C/ PLACA (RAMO) - (PEQUENO PORTE)";"";"UN";"";"";"";"Sim";"";"Não";"";"";"";"";"";"1.200,00";"";"";"";"";"";"";"";"";"";"";"26/07/2024 13:37:28"
"136";"Serviço";"Venda e consumo interno";"PROCEDIMENTOS - CIRURGIAS DO SISTEMA ÓSSEO E ARTICULAR";"OSTEOSSÍNTESE DE MAXILA (PORTE GRANDE)";"";"UN";"";"";"";"Sim";"";"Não";"";"";"";"";"";"1.400,00";"";"";"";"";"";"";"";"";"";"";"06/03/2024 16:11:44"
"135";"Serviço";"Venda e consumo interno";"PROCEDIMENTOS - CIRURGIAS DO SISTEMA ÓSSEO E ARTICULAR";"OSTEOSSÍNTESE DE MAXILA (PORTE MÉDIO)";"";"UN";"";"";"";"Sim";"";"Não";"";"";"";"";"";"1.200,00";"";"";"";"";"";"";"";"";"";"";"06/03/2024 16:11:27"
"134";"Serviço";"Venda e consumo interno";"PROCEDIMENTOS - CIRURGIAS DO SISTEMA ÓSSEO E ARTICULAR";"OSTEOSSÍNTESE DE MAXILA (PORTE PEQUENO)";"";"UN";"";"";"";"Sim";"";"Não";"";"";"";"";"";"800,00";"";"";"";"";"";"";"";"";"";"";"06/03/2024 16:11:02"
"810";"Serviço";"Venda e consumo interno";"PROCEDIMENTOS - CIRURGIAS DO SISTEMA ÓSSEO E ARTICULAR";"OSTEOSSÍNTESE DE METACARPOS/METATARSOS (GRANDE PORTE)";"";"UN";"";"";"";"Sim";"";"Não";"";"";"";"";"";"1.000,00";"";"";"";"";"";"";"";"";"";"";"26/07/2024 13:46:40"
"809";"Serviço";"Venda e consumo interno";"PROCEDIMENTOS - CIRURGIAS DO SISTEMA ÓSSEO E ARTICULAR";"OSTEOSSÍNTESE DE METACARPOS/METATARSOS (MÉDIO PORTE)";"";"UN";"";"";"";"Sim";"";"Não";"";"";"";"";"";"800,00";"";"";"";"";"";"";"";"";"";"";"26/07/2024 13:46:16"
"808";"Serviço";"Venda e consumo interno";"PROCEDIMENTOS - CIRURGIAS DO SISTEMA ÓSSEO E ARTICULAR";"OSTEOSSÍNTESE DE METACARPOS/METATARSOS (PEQUENO PORTE)";"";"UN";"";"";"";"Sim";"";"Não";"";"";"";"";"";"600,00";"";"";"";"";"";"";"";"";"";"";"26/07/2024 13:42:59"
"813";"Serviço";"Venda e consumo interno";"PROCEDIMENTOS - CIRURGIAS DO SISTEMA ÓSSEO E ARTICULAR";"OSTEOSSÍNTESE DE PELVE (GRANDE PORTE)";"";"UN";"";"";"";"Sim";"";"Não";"";"";"";"";"";"2.500,00";"";"";"";"";"";"";"";"";"";"";"26/07/2024 13:48:37"
"812";"Serviço";"Venda e consumo interno";"PROCEDIMENTOS - CIRURGIAS DO SISTEMA ÓSSEO E ARTICULAR";"OSTEOSSÍNTESE DE PELVE (MÉDIO PORTE)";"";"UN";"";"";"";"Sim";"";"Não";"";"";"";"";"";"2.100,00";"";"";"";"";"";"";"";"";"";"";"26/07/2024 13:48:14"
"811";"Serviço";"Venda e consumo interno";"PROCEDIMENTOS - CIRURGIAS DO SISTEMA ÓSSEO E ARTICULAR";"OSTEOSSÍNTESE DE PELVE (PEQUENO PORTE)";"";"UN";"";"";"";"Sim";"";"Não";"";"";"";"";"";"1.800,00";"";"";"";"";"";"";"";"";"";"";"26/07/2024 13:47:55"
"647";"Serviço";"Venda e consumo interno";"PROCEDIMENTOS - CIRURGIAS DO SISTEMA ÓSSEO E ARTICULAR";"OSTEOSSÍNTESE DE RÁDIO-ULNA (PEQUENO GRANDE)";"";"UN";"";"";"";"Sim";"";"Não";"";"";"";"";"";"2.000,00";"";"";"";"";"";"";"";"";"";"";"04/06/2024 14:16:41"
"646";"Serviço";"Venda e consumo interno";"PROCEDIMENTOS - CIRURGIAS DO SISTEMA ÓSSEO E ARTICULAR";"OSTEOSSÍNTESE DE RÁDIO-ULNA (PEQUENO MÉDIO)";"";"UN";"";"";"";"Sim";"";"Não";"";"";"";"";"";"1.800,00";"";"";"";"";"";"";"";"";"";"";"04/06/2024 14:16:18"
"645";"Serviço";"Venda e consumo interno";"PROCEDIMENTOS - CIRURGIAS DO SISTEMA ÓSSEO E ARTICULAR";"OSTEOSSÍNTESE DE RÁDIO-ULNA (PEQUENO PORTE)";"";"UN";"";"";"";"Sim";"";"Não";"";"";"";"";"";"1.600,00";"";"";"";"";"";"";"";"";"";"";"04/06/2024 14:15:57"
"764";"Serviço";"Venda e consumo interno";"PROCEDIMENTOS - CIRURGIAS DO SISTEMA ÓSSEO E ARTICULAR";"OSTEOSSÍNTESE DISTAL DE FÊMUR (PORTE GRANDE)";"";"UN";"";"";"";"Sim";"";"Não";"";"";"";"";"";"2.000,00";"";"";"";"";"";"";"";"";"";"";"26/07/2024 10:57:30"
"177";"Serviço";"Venda e consumo interno";"PROCEDIMENTOS - CIRURGIAS DO SISTEMA ÓSSEO E ARTICULAR";"OSTEOSSÍNTESE DISTAL DE FÊMUR (PORTE MÉDIO)";"";"UN";"";"";"";"Sim";"";"Não";"";"";"";"";"";"1.750,00";"";"";"";"";"";"";"";"";"";"";"17/04/2024 15:07:23"
"763";"Serviço";"Venda e consumo interno";"PROCEDIMENTOS - CIRURGIAS DO SISTEMA ÓSSEO E ARTICULAR";"OSTEOSSÍNTESE DISTAL DE FÊMUR (PORTE PEQUENO)";"";"UN";"";"";"";"Sim";"";"Não";"";"";"";"";"";"1.500,00";"";"";"";"";"";"";"";"";"";"";"26/07/2024 10:54:15"
"804";"Serviço";"Venda e consumo interno";"PROCEDIMENTOS - CIRURGIAS DO SISTEMA ÓSSEO E ARTICULAR";"OSTEOSSÍNTESE TÍBIA (GRANDE PORTE)";"";"UN";"";"";"";"Sim";"";"Não";"";"";"";"";"";"2.000,00";"";"";"";"";"";"";"";"";"";"";"26/07/2024 13:40:20"
"803";"Serviço";"Venda e consumo interno";"PROCEDIMENTOS - CIRURGIAS DO SISTEMA ÓSSEO E ARTICULAR";"OSTEOSSÍNTESE TÍBIA (MÉDIO PORTE)";"";"UN";"";"";"";"Sim";"";"Não";"";"";"";"";"";"1.800,00";"";"";"";"";"";"";"";"";"";"";"26/07/2024 13:40:01"
"802";"Serviço";"Venda e consumo interno";"PROCEDIMENTOS - CIRURGIAS DO SISTEMA ÓSSEO E ARTICULAR";"OSTEOSSÍNTESE TÍBIA (PEQUENO PORTE)";"";"UN";"";"";"";"Sim";"";"Não";"";"";"";"";"";"1.600,00";"";"";"";"";"";"";"";"";"";"";"26/07/2024 13:39:37"
"642";"Serviço";"Venda e consumo interno";"PROCEDIMENTOS - CIRURGIAS DO SISTEMA ÓSSEO E ARTICULAR";"OSTEOSSÍNTESE ÚMERO (PORTE GRANDE)";"";"UN";"";"";"";"Sim";"";"Não";"";"";"";"";"";"2.000,00";"";"";"";"";"";"";"";"";"";"";"22/05/2024 16:35:21"
"641";"Serviço";"Venda e consumo interno";"PROCEDIMENTOS - CIRURGIAS DO SISTEMA ÓSSEO E ARTICULAR";"OSTEOSSÍNTESE ÚMERO (PORTE MÉDIO)";"";"UN";"";"";"";"Sim";"";"Não";"";"";"";"";"";"1.950,00";"";"";"";"";"";"";"";"";"";"";"22/05/2024 16:34:44"
"640";"Serviço";"Venda e consumo interno";"PROCEDIMENTOS - CIRURGIAS DO SISTEMA ÓSSEO E ARTICULAR";"OSTEOSSÍNTESE ÚMERO (PORTE PEQUENO)";"";"UN";"";"";"";"Sim";"";"Não";"";"";"";"";"";"1.700,00";"";"";"";"";"";"";"";"";"";"";"22/05/2024 16:34:11"
"807";"Serviço";"Venda e consumo interno";"PROCEDIMENTOS - CIRURGIAS DO SISTEMA ÓSSEO E ARTICULAR";"OSTEOSSÍNTESE ÚMERO-RADIAL (COTOVELO) - (GRANDE PORTE)";"";"UN";"";"";"";"Sim";"";"Não";"";"";"";"";"";"2.000,00";"";"";"";"";"";"";"";"";"";"";"26/07/2024 13:41:55"
"806";"Serviço";"Venda e consumo interno";"PROCEDIMENTOS - CIRURGIAS DO SISTEMA ÓSSEO E ARTICULAR";"OSTEOSSÍNTESE ÚMERO-RADIAL (COTOVELO) - (MÉDIO PORTE)";"";"UN";"";"";"";"Sim";"";"Não";"";"";"";"";"";"1.900,00";"";"";"";"";"";"";"";"";"";"";"26/07/2024 13:41:32"
"805";"Serviço";"Venda e consumo interno";"PROCEDIMENTOS - CIRURGIAS DO SISTEMA ÓSSEO E ARTICULAR";"OSTEOSSÍNTESE ÚMERO-RADIAL (COTOVELO) - (PEQUENO PORTE)";"";"UN";"";"";"";"Sim";"";"Não";"";"";"";"";"";"1.800,00";"";"";"";"";"";"";"";"";"";"";"26/07/2024 13:41:09"
"716";"Serviço";"Venda e consumo interno";"LABORATÓRIO DE MICROBIOLOGIA VETERINÁRIA - EXAME";"OTOCULTURA";"";"UN";"";"";"";"Sim";"";"Não";"";"";"";"";"";"80,00";"";"";"";"";"";"";"";"";"";"";"24/07/2024 14:43:20"
"717";"Serviço";"Venda e consumo interno";"LABORATÓRIO DE MICROBIOLOGIA VETERINÁRIA - EXAME";"OTOCULTURA FÚNGICA";"";"UN";"";"";"";"Sim";"";"Não";"";"";"";"";"";"110,00";"";"";"";"";"";"";"";"";"";"";"24/07/2024 14:43:58"
"92";"Serviço";"Venda e consumo interno";"PROCEDIMENTOS - SISTEMA GENITAL FÊMEA";"OVARIOHISTERECTOMIA CANINA DE PORTE GRANDE";"";"UN";"";"";"";"Sim";"";"Não";"";"";"";"";"";"800,00";"";"";"";"";"";"";"";"";"";"";"06/02/2024 09:23:37"
"96";"Serviço";"Venda e consumo interno";"PROCEDIMENTOS - SISTEMA GENITAL FÊMEA";"OVARIOHISTERECTOMIA CANINA DE PORTE GRANDE C/ PIOMETRA";"";"UN";"";"";"";"Sim";"";"Não";"";"";"";"";"";"1.000,00";"";"";"";"";"";"";"";"";"";"";"06/02/2024 09:31:10"
"91";"Serviço";"Venda e consumo interno";"PROCEDIMENTOS - SISTEMA GENITAL FÊMEA";"OVARIOHISTERECTOMIA CANINA DE PORTE MÉDIO";"";"UN";"";"";"";"Sim";"";"Não";"";"";"";"";"";"600,00";"";"";"";"";"";"";"";"";"";"";"06/02/2024 09:23:01"
"95";"Serviço";"Venda e consumo interno";"PROCEDIMENTOS - SISTEMA GENITAL FÊMEA";"OVARIOHISTERECTOMIA CANINA PORTE MÉDIO C/ PIOMETRA";"";"UN";"";"";"";"Sim";"";"Não";"";"";"";"";"";"850,00";"";"";"";"";"";"";"";"";"";"";"06/02/2024 09:30:33"
"90";"Serviço";"Venda e consumo interno";"PROCEDIMENTOS - SISTEMA GENITAL FÊMEA";"OVARIOHISTERECTOMIA CANINA PORTE PEQUENO";"";"UN";"";"";"";"Sim";"";"Não";"";"";"";"";"";"450,00";"";"";"";"";"";"";"";"";"";"";"06/02/2024 09:18:57"
"94";"Serviço";"Venda e consumo interno";"PROCEDIMENTOS - SISTEMA GENITAL FÊMEA";"OVARIOHISTERECTOMIA CANINA PORTE PQ. C/ PIOMETRA";"";"UN";"";"";"";"Sim";"";"Não";"";"";"";"";"";"750,00";"";"";"";"";"";"";"";"";"";"";"06/02/2024 09:25:34"
"89";"Serviço";"Venda e consumo interno";"PROCEDIMENTOS - SISTEMA GENITAL FÊMEA";"OVARIOHISTERECTOMIA FELINA";"";"UN";"";"";"";"Sim";"";"Não";"";"";"";"";"";"300,00";"";"";"";"";"";"";"";"";"";"";"06/02/2024 09:18:15"
"93";"Serviço";"Venda e consumo interno";"PROCEDIMENTOS - SISTEMA GENITAL FÊMEA";"OVARIOHISTERECTOMIA FELINA C/ PIOMETRA";"";"UN";"";"";"";"Sim";"";"Não";"";"";"";"";"";"650,00";"";"";"";"";"";"";"";"";"";"";"06/02/2024 09:24:31"
"123";"Serviço";"Venda e consumo interno";"Procedimentos";"OXIGENIOTERAPIA";"";"UN";"";"";"";"Sim";"";"Não";"";"";"";"";"";"100,00";"";"";"";"";"";"";"";"";"";"";"29/02/2024 14:26:38"
"222";"Produto";"Venda e consumo interno";"ANTIBIÓTICOS";"OXITETRACICLINA 0,1mL";"";"ML";"";"";"";"Sim";"";"Sim";"";"";"";"";"0,04";"0,06";"";"";"";"";"";"";"";"";"";"";"24/04/2024 16:41:08"
"598";"Produto";"Apenas consumo interno";"LABORATÓRIO";"PADRÃO HEMOGLOBINA";"";"UN";"";"";"";"Não";"";"Sim";"1";"6";"";"";"520,00";"0,00";"";"";"";"";"";"";"";"";"";"";"30/04/2024 08:47:45"
"973";"Produto";"Apenas consumo interno";"OUTROS";"PALHETA P/ SEMEN (0,25mL)";"";"UN";"";"";"";"Não";"";"Sim";"";"";"";"";"0,78";"0,00";"500";"2025-12-31";"";"";"";"";"";"";"";"";"05/09/2024 15:22:26"
"974";"Produto";"Apenas consumo interno";"OUTROS";"PALHETA P/ SEMEN (0,50mL)";"";"UN";"";"";"";"Não";"";"Sim";"";"";"";"";"1,37";"0,00";"500";"2026-03-31";"";"";"";"";"";"";"";"";"05/09/2024 15:24:44"
"280";"Produto";"Venda e consumo interno";"SUPLEMENTO VITAMÍNICO";"PANZINOL 1mL";"";"ML";"";"";"";"Sim";"";"Sim";"";"";"";"";"0,11";"0,16";"8.000";"2026-01-31";"";"";"";"";"";"";"";"";"25/04/2024 11:35:56"
"599";"Produto";"Apenas consumo interno";"LABORATÓRIO";"PAPEL FILTRO QUALITATIVO";"";"UN";"";"";"";"Não";"";"Sim";"1";"4";"";"";"20,00";"0,00";"5";"2025-03-31";"";"";"";"";"";"";"";"";"30/04/2024 08:49:41"
"1012";"Produto";"Apenas consumo interno";"LABORATÓRIO";"PAPEL FILTRO QUALITATIVO - 24cm";"";"UN";"";"";"";"Não";"";"Sim";"";"";"";"";"39,00";"0,00";"1";"2029-02-28";"";"";"";"";"";"";"";"";"05/11/2024 11:13:25"
"398";"Produto";"Apenas consumo interno";"DESCARTÁVEIS";"PAPEL GRAU CIRÚRGICO 100x100";"";"UN";"";"";"";"Não";"";"Sim";"";"";"";"";"120,00";"0,00";"";"";"";"";"";"";"";"";"";"";"29/04/2024 10:00:24"
"399";"Produto";"Apenas consumo interno";"DESCARTÁVEIS";"PAPEL GRAU CIRÚRGICO 200x100";"";"UN";"";"";"";"Não";"";"Sim";"";"";"";"";"140,00";"0,00";"";"";"";"";"";"";"";"";"";"";"29/04/2024 10:01:12"
"400";"Produto";"Apenas consumo interno";"DESCARTÁVEIS";"PAPEL GRAU CIRÚRGICO 300x100";"";"UN";"";"";"";"Não";"";"Sim";"";"";"";"";"225,00";"0,00";"1";"2028-02-29";"";"";"";"";"";"";"";"";"29/04/2024 10:02:26"
"401";"Produto";"Apenas consumo interno";"DESCARTÁVEIS";"PAPEL GRAU CIRÚRGICO 400x100";"";"UN";"";"";"";"Não";"";"Sim";"";"";"";"";"285,00";"0,00";"2";"2025-05-31";"";"";"";"";"";"";"";"";"29/04/2024 10:03:12"
"600";"Produto";"Apenas consumo interno";"LABORATÓRIO";"PAPEL TORNASOL";"";"UN";"";"";"";"Não";"";"Sim";"";"";"";"";"30,00";"0,00";"4";"2025-06-30";"";"";"";"";"";"";"";"";"30/04/2024 08:50:12"
"601";"Produto";"Apenas consumo interno";"LABORATÓRIO";"PARAFINA HISTOPATOLÓGICA 500g";"";"UN";"";"";"";"Não";"";"Sim";"3";"18";"";"";"25,00";"0,00";"76";"2025-10-31";"";"";"";"";"";"";"";"";"30/04/2024 08:51:11"
"680";"Produto";"Apenas consumo interno";"LABORATÓRIO";"PARAFINA HISTOPATOLÓGICA PASTILHA 2,5kg";"";"UN";"";"";"";"Não";"";"Sim";"";"";"";"";"80,00";"0,00";"2";"2025-03-31";"";"";"";"";"";"";"";"";"24/07/2024 08:06:09"
"480";"Produto";"Apenas consumo interno";"CENTRO CIRÚRGICO";"PARAFUSO BLOQUEADO 1,5mm 06";"";"UN";"";"";"";"Não";"";"Sim";"";"";"";"";"17,00";"0,00";"5";"";"";"";"";"";"";"";"";"";"29/04/2024 13:47:45"
"481";"Produto";"Apenas consumo interno";"CENTRO CIRÚRGICO";"PARAFUSO BLOQUEADO 1,5mm 08";"";"UN";"";"";"";"Não";"";"Sim";"";"";"";"";"17,00";"0,00";"1";"";"";"";"";"";"";"";"";"";"29/04/2024 13:51:39"
"483";"Produto";"Apenas consumo interno";"CENTRO CIRÚRGICO";"PARAFUSO BLOQUEADO 1,5mm 10";"";"UN";"";"";"";"Não";"";"Sim";"";"";"";"";"17,00";"0,00";"2";"";"";"";"";"";"";"";"";"";"29/04/2024 13:52:03"
"484";"Produto";"Apenas consumo interno";"CENTRO CIRÚRGICO";"PARAFUSO BLOQUEADO 1,5mm 12";"";"UN";"";"";"";"Não";"";"Sim";"";"";"";"";"17,00";"0,00";"7";"";"";"";"";"";"";"";"";"";"29/04/2024 13:52:32"
"485";"Produto";"Apenas consumo interno";"CENTRO CIRÚRGICO";"PARAFUSO BLOQUEADO 1,5mm 14";"";"UN";"";"";"";"Não";"";"Sim";"";"";"";"";"17,00";"0,00";"4";"";"";"";"";"";"";"";"";"";"29/04/2024 13:52:59"
"486";"Produto";"Apenas consumo interno";"CENTRO CIRÚRGICO";"PARAFUSO BLOQUEADO 2,0mm 14";"";"UN";"";"";"";"Não";"";"Sim";"";"";"";"";"17,00";"0,00";"";"";"";"";"";"";"";"";"";"";"29/04/2024 13:56:49"
"487";"Produto";"Apenas consumo interno";"CENTRO CIRÚRGICO";"PARAFUSO BLOQUEADO 2,0mm 16";"";"UN";"";"";"";"Não";"";"Sim";"";"";"";"";"17,00";"0,00";"";"";"";"";"";"";"";"";"";"";"29/04/2024 13:58:52"
"488";"Produto";"Apenas consumo interno";"CENTRO CIRÚRGICO";"PARAFUSO BLOQUEADO 2,0mm 18";"";"UN";"";"";"";"Não";"";"Sim";"";"";"";"";"17,00";"0,00";"1";"";"";"";"";"";"";"";"";"";"29/04/2024 13:59:23"
"489";"Produto";"Apenas consumo interno";"CENTRO CIRÚRGICO";"PARAFUSO BLOQUEADO 2,0mm 20";"";"UN";"";"";"";"Não";"";"Sim";"";"";"";"";"17,00";"0,00";"32";"";"";"";"";"";"";"";"";"";"29/04/2024 13:59:55"
"490";"Produto";"Apenas consumo interno";"CENTRO CIRÚRGICO";"PARAFUSO BLOQUEADO 2,0mm 22";"";"UN";"";"";"";"Não";"";"Sim";"";"";"";"";"17,00";"0,00";"28";"";"";"";"";"";"";"";"";"";"29/04/2024 14:00:20"
"491";"Produto";"Apenas consumo interno";"CENTRO CIRÚRGICO";"PARAFUSO BLOQUEADO 2,0mm 24";"";"UN";"";"";"";"Não";"";"Sim";"";"";"";"";"17,00";"0,00";"28";"";"";"";"";"";"";"";"";"";"29/04/2024 14:00:43"
"492";"Produto";"Apenas consumo interno";"CENTRO CIRÚRGICO";"PARAFUSO BLOQUEADO 2,0mm 26";"";"UN";"";"";"";"Não";"";"Sim";"";"";"";"";"17,00";"0,00";"21";"";"";"";"";"";"";"";"";"";"29/04/2024 14:01:05"
"493";"Produto";"Apenas consumo interno";"CENTRO CIRÚRGICO";"PARAFUSO BLOQUEADO 2,4mm 10";"";"UN";"";"";"";"Não";"";"Sim";"";"";"";"";"17,00";"0,00";"31";"";"";"";"";"";"";"";"";"";"29/04/2024 14:01:50"
"494";"Produto";"Apenas consumo interno";"CENTRO CIRÚRGICO";"PARAFUSO BLOQUEADO 2,4mm 12";"";"UN";"";"";"";"Não";"";"Sim";"";"";"";"";"17,00";"0,00";"32";"";"";"";"";"";"";"";"";"";"29/04/2024 14:02:35"
"496";"Produto";"Apenas consumo interno";"CENTRO CIRÚRGICO";"PARAFUSO BLOQUEADO 2,4mm 14";"";"UN";"";"";"";"Não";"";"Sim";"";"";"";"";"17,00";"0,00";"39";"";"";"";"";"";"";"";"";"";"29/04/2024 14:07:42"
"497";"Produto";"Apenas consumo interno";"CENTRO CIRÚRGICO";"PARAFUSO BLOQUEADO 2,4mm 16";"";"UN";"";"";"";"Não";"";"Sim";"";"";"";"";"17,00";"0,00";"34";"";"";"";"";"";"";"";"";"";"29/04/2024 14:08:08"
"498";"Produto";"Apenas consumo interno";"CENTRO CIRÚRGICO";"PARAFUSO BLOQUEADO 2,4mm 18";"";"UN";"";"";"";"Não";"";"Sim";"";"";"";"";"17,00";"0,00";"34";"";"";"";"";"";"";"";"";"";"29/04/2024 14:09:08"
"499";"Produto";"Apenas consumo interno";"CENTRO CIRÚRGICO";"PARAFUSO BLOQUEADO 2,4mm 20";"";"UN";"";"";"";"Não";"";"Sim";"";"";"";"";"17,00";"0,00";"24";"";"";"";"";"";"";"";"";"";"29/04/2024 14:09:40"
"500";"Produto";"Apenas consumo interno";"CENTRO CIRÚRGICO";"PARAFUSO BLOQUEADO 2,4mm 22";"";"UN";"";"";"";"Não";"";"Sim";"";"";"";"";"17,00";"0,00";"14";"";"";"";"";"";"";"";"";"";"29/04/2024 14:10:09"
"501";"Produto";"Apenas consumo interno";"CENTRO CIRÚRGICO";"PARAFUSO BLOQUEADO 2,4mm 24";"";"UN";"";"";"";"Não";"";"Sim";"";"";"";"";"17,00";"0,00";"14";"";"";"";"";"";"";"";"";"";"29/04/2024 14:11:22"
"948";"Produto";"Apenas consumo interno";"CENTRO CIRÚRGICO";"PARAFUSO BLOQUEADO 2,4mm 26";"";"UN";"";"";"";"Não";"";"Sim";"";"";"";"";"17,00";"0,00";"3";"";"";"";"";"";"";"";"";"";"23/08/2024 10:41:01"
"502";"Produto";"Apenas consumo interno";"CENTRO CIRÚRGICO";"PARAFUSO BLOQUEADO 2,7mm 10";"";"UN";"";"";"";"Não";"";"Sim";"";"";"";"";"17,00";"0,00";"2";"";"";"";"";"";"";"";"";"";"29/04/2024 14:13:11"
"949";"Produto";"Apenas consumo interno";"CENTRO CIRÚRGICO";"PARAFUSO BLOQUEADO 2,7mm 14";"";"UN";"";"";"";"Não";"";"Sim";"";"";"";"";"17,00";"0,00";"30";"";"";"";"";"";"";"";"";"";"23/08/2024 10:41:39"
"503";"Produto";"Apenas consumo interno";"CENTRO CIRÚRGICO";"PARAFUSO BLOQUEADO 2,7mm 16";"";"UN";"";"";"";"Não";"";"Sim";"";"";"";"";"17,00";"0,00";"26";"";"";"";"";"";"";"";"";"";"29/04/2024 14:15:31"
"504";"Produto";"Apenas consumo interno";"CENTRO CIRÚRGICO";"PARAFUSO BLOQUEADO 2,7mm 18";"";"UN";"";"";"";"Não";"";"Sim";"";"";"";"";"17,00";"0,00";"26";"";"";"";"";"";"";"";"";"";"29/04/2024 14:16:00"
"531";"Produto";"Apenas consumo interno";"CENTRO CIRÚRGICO";"PARAFUSO BLOQUEADO 2,7mm 20";"";"UN";"";"";"";"Não";"";"Sim";"";"";"";"";"17,00";"0,00";"22";"";"";"";"";"";"";"";"";"";"29/04/2024 14:35:59"
"950";"Produto";"Apenas consumo interno";"CENTRO CIRÚRGICO";"PARAFUSO BLOQUEADO 2,7mm 22";"";"UN";"";"";"";"Não";"";"Sim";"";"";"";"";"17,00";"0,00";"20";"";"";"";"";"";"";"";"";"";"23/08/2024 10:43:22"
"951";"Produto";"Apenas consumo interno";"CENTRO CIRÚRGICO";"PARAFUSO BLOQUEADO 2,7mm 24";"";"UN";"";"";"";"Não";"";"Sim";"";"";"";"";"17,00";"0,00";"7";"";"";"";"";"";"";"";"";"";"23/08/2024 10:43:51"
"952";"Produto";"Apenas consumo interno";"CENTRO CIRÚRGICO";"PARAFUSO BLOQUEADO 2,7mm 26";"";"UN";"";"";"";"Não";"";"Sim";"";"";"";"";"17,00";"0,00";"16";"";"";"";"";"";"";"";"";"";"23/08/2024 10:44:19"
"960";"Produto";"Apenas consumo interno";"CENTRO CIRÚRGICO";"PARAFUSO BLOQUEADO 3,5mm 12";"";"UN";"";"";"";"Não";"";"Sim";"";"";"";"";"35,00";"0,00";"1";"";"";"";"";"";"";"";"";"";"23/08/2024 10:55:38"
"961";"Produto";"Apenas consumo interno";"CENTRO CIRÚRGICO";"PARAFUSO BLOQUEADO 3,5mm 14";"";"UN";"";"";"";"Não";"";"Sim";"";"";"";"";"35,00";"0,00";"6";"";"";"";"";"";"";"";"";"";"23/08/2024 10:56:16"
"962";"Produto";"Apenas consumo interno";"CENTRO CIRÚRGICO";"PARAFUSO BLOQUEADO 3,5mm 16";"";"UN";"";"";"";"Não";"";"Sim";"";"";"";"";"35,00";"0,00";"18";"";"";"";"";"";"";"";"";"";"23/08/2024 10:56:44"
"963";"Produto";"Apenas consumo interno";"CENTRO CIRÚRGICO";"PARAFUSO BLOQUEADO 3,5mm 18";"";"UN";"";"";"";"Não";"";"Sim";"";"";"";"";"35,00";"0,00";"15";"";"";"";"";"";"";"";"";"";"23/08/2024 10:57:19"
"964";"Produto";"Apenas consumo interno";"CENTRO CIRÚRGICO";"PARAFUSO BLOQUEADO 3,5mm 20";"";"UN";"";"";"";"Não";"";"Sim";"";"";"";"";"35,00";"0,00";"16";"";"";"";"";"";"";"";"";"";"23/08/2024 10:57:42"
"965";"Produto";"Apenas consumo interno";"CENTRO CIRÚRGICO";"PARAFUSO BLOQUEADO 3,5mm 22";"";"UN";"";"";"";"Não";"";"Sim";"";"";"";"";"35,00";"0,00";"18";"";"";"";"";"";"";"";"";"";"23/08/2024 10:58:17"
"966";"Produto";"Apenas consumo interno";"CENTRO CIRÚRGICO";"PARAFUSO BLOQUEADO 3,5mm 24";"";"UN";"";"";"";"Não";"";"Sim";"";"";"";"";"35,00";"0,00";"17";"";"";"";"";"";"";"";"";"";"23/08/2024 10:58:44"
"967";"Produto";"Apenas consumo interno";"CENTRO CIRÚRGICO";"PARAFUSO BLOQUEADO 3,5mm 26";"";"UN";"";"";"";"Não";"";"Sim";"";"";"";"";"35,00";"0,00";"19";"";"";"";"";"";"";"";"";"";"23/08/2024 10:59:11"
"968";"Produto";"Apenas consumo interno";"CENTRO CIRÚRGICO";"PARAFUSO BLOQUEADO 3,5mm 28";"";"UN";"";"";"";"Não";"";"Sim";"";"";"";"";"35,00";"0,00";"20";"";"";"";"";"";"";"";"";"";"23/08/2024 10:59:42"
"969";"Produto";"Apenas consumo interno";"CENTRO CIRÚRGICO";"PARAFUSO BLOQUEADO 3,5mm 30";"";"UN";"";"";"";"Não";"";"Sim";"";"";"";"";"35,00";"0,00";"4";"";"";"";"";"";"";"";"";"";"23/08/2024 11:00:15"
